name,english_cname,file_name,genus,species,label
XC420464,Ridgway's Rail,XC420464.mp3,Rallus,obsoletus,Rallus obsoletus
XC217524,Ridgway's Rail,XC217524.mp3,Rallus,obsoletus,Rallus obsoletus
XC408563,Ridgway's Rail,XC408563.mp3,Rallus,obsoletus,Rallus obsoletus
XC228891,Ridgway's Rail,XC228891.mp3,Rallus,obsoletus,Rallus obsoletus
XC253866,Ridgway's Rail,XC253866.mp3,Rallus,obsoletus,Rallus obsoletus
XC255504,Ridgway's Rail,XC255504.mp3,Rallus,obsoletus,Rallus obsoletus
XC200278,Rock Wren,XC200278.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC475296,Rock Wren,XC475296.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC247515,Rock Wren,XC247515.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC291178,Rock Wren,XC291178.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC133982,Rock Wren,XC133982.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC482697,Rock Wren,XC482697.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC315328,Rock Wren,XC315328.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC232517,Rock Wren,XC232517.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC146165,Rock Wren,XC146165.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC451711,Rock Wren,XC451711.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC351171,Rock Wren,XC351171.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC390120,Rock Wren,XC390120.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC72444,Rock Wren,XC72444.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC418329,Rock Wren,XC418329.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC58181,Rock Wren,XC58181.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC58180,Rock Wren,XC58180.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC233375,Rock Wren,XC233375.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC351166,Rock Wren,XC351166.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC315322,Rock Wren,XC315322.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC229929,Rock Wren,XC229929.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC312756,Rock Wren,XC312756.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC410214,Rock Wren,XC410214.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC482696,Rock Wren,XC482696.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC233378,Rock Wren,XC233378.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC312611,Rock Wren,XC312611.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC146154,Rock Wren,XC146154.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC131441,Rock Wren,XC131441.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC351169,Rock Wren,XC351169.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC305521,Rock Wren,XC305521.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC325011,Rock Wren,XC325011.mp3,Salpinctes,obsoletus,Salpinctes obsoletus
XC305603,Rufous-crowned Sparrow,XC305603.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125732,Rufous-crowned Sparrow,XC125732.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC449544,Rufous-crowned Sparrow,XC449544.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125737,Rufous-crowned Sparrow,XC125737.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC412927,Rufous-crowned Sparrow,XC412927.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125537,Rufous-crowned Sparrow,XC125537.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125730,Rufous-crowned Sparrow,XC125730.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125536,Rufous-crowned Sparrow,XC125536.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC103428,Rufous-crowned Sparrow,XC103428.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC408154,Rufous-crowned Sparrow,XC408154.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC475293,Rufous-crowned Sparrow,XC475293.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC252446,Rufous-crowned Sparrow,XC252446.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC393246,Rufous-crowned Sparrow,XC393246.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC329333,Rufous-crowned Sparrow,XC329333.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC415788,Rufous-crowned Sparrow,XC415788.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC184380,Rufous-crowned Sparrow,XC184380.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC217526,Rufous-crowned Sparrow,XC217526.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125539,Rufous-crowned Sparrow,XC125539.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC360578,Rufous-crowned Sparrow,XC360578.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC467914,Rufous-crowned Sparrow,XC467914.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC355390,Rufous-crowned Sparrow,XC355390.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC165367,Rufous-crowned Sparrow,XC165367.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC426309,Rufous-crowned Sparrow,XC426309.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC316772,Rufous-crowned Sparrow,XC316772.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC354051,Rufous-crowned Sparrow,XC354051.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC408155,Rufous-crowned Sparrow,XC408155.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC365591,Rufous-crowned Sparrow,XC365591.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC354047,Rufous-crowned Sparrow,XC354047.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC321488,Rufous-crowned Sparrow,XC321488.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC462010,Rufous-crowned Sparrow,XC462010.mp3,Aimophila,ruficeps,Aimophila ruficeps
XC125407,Slate-colored Fox Sparrow,XC125407.mp3,Passerella,schistacea,Passerella schistacea
XC125384,Slate-colored Fox Sparrow,XC125384.mp3,Passerella,schistacea,Passerella schistacea
XC477775,Slate-colored Fox Sparrow,XC477775.mp3,Passerella,schistacea,Passerella schistacea
XC339746,Slate-colored Fox Sparrow,XC339746.mp3,Passerella,schistacea,Passerella schistacea
XC125205,Slate-colored Fox Sparrow,XC125205.mp3,Passerella,schistacea,Passerella schistacea
XC339744,Slate-colored Fox Sparrow,XC339744.mp3,Passerella,schistacea,Passerella schistacea
XC339747,Slate-colored Fox Sparrow,XC339747.mp3,Passerella,schistacea,Passerella schistacea
XC339745,Slate-colored Fox Sparrow,XC339745.mp3,Passerella,schistacea,Passerella schistacea
XC322261,Slate-colored Fox Sparrow,XC322261.mp3,Passerella,schistacea,Passerella schistacea
XC322264,Slate-colored Fox Sparrow,XC322264.mp3,Passerella,schistacea,Passerella schistacea
XC125220,Slate-colored Fox Sparrow,XC125220.mp3,Passerella,schistacea,Passerella schistacea
XC477786,Slate-colored Fox Sparrow,XC477786.mp3,Passerella,schistacea,Passerella schistacea
XC325004,Slate-colored Fox Sparrow,XC325004.mp3,Passerella,schistacea,Passerella schistacea
XC125226,Slate-colored Fox Sparrow,XC125226.mp3,Passerella,schistacea,Passerella schistacea
XC125233,Slate-colored Fox Sparrow,XC125233.mp3,Passerella,schistacea,Passerella schistacea
XC369685,Slate-colored Fox Sparrow,XC369685.mp3,Passerella,schistacea,Passerella schistacea
XC256094,Slate-colored Fox Sparrow,XC256094.mp3,Passerella,schistacea,Passerella schistacea
XC125406,Slate-colored Fox Sparrow,XC125406.mp3,Passerella,schistacea,Passerella schistacea
XC125235,Slate-colored Fox Sparrow,XC125235.mp3,Passerella,schistacea,Passerella schistacea
XC125224,Slate-colored Fox Sparrow,XC125224.mp3,Passerella,schistacea,Passerella schistacea
XC125270,Slate-colored Fox Sparrow,XC125270.mp3,Passerella,schistacea,Passerella schistacea
XC125278,Slate-colored Fox Sparrow,XC125278.mp3,Passerella,schistacea,Passerella schistacea
XC125250,Slate-colored Fox Sparrow,XC125250.mp3,Passerella,schistacea,Passerella schistacea
XC125232,Slate-colored Fox Sparrow,XC125232.mp3,Passerella,schistacea,Passerella schistacea
XC125202,Slate-colored Fox Sparrow,XC125202.mp3,Passerella,schistacea,Passerella schistacea
XC322260,Slate-colored Fox Sparrow,XC322260.mp3,Passerella,schistacea,Passerella schistacea
XC125234,Slate-colored Fox Sparrow,XC125234.mp3,Passerella,schistacea,Passerella schistacea
XC256189,Slate-colored Fox Sparrow,XC256189.mp3,Passerella,schistacea,Passerella schistacea
XC375902,Slate-colored Fox Sparrow,XC375902.mp3,Passerella,schistacea,Passerella schistacea
XC125393,Slate-colored Fox Sparrow,XC125393.mp3,Passerella,schistacea,Passerella schistacea
XC452579,Snow Goose,XC452579.mp3,Anser,caerulescens,Anser caerulescens
XC452576,Snow Goose,XC452576.mp3,Anser,caerulescens,Anser caerulescens
XC220926,Snow Goose,XC220926.mp3,Anser,caerulescens,Anser caerulescens
XC459194,Snow Goose,XC459194.mp3,Anser,caerulescens,Anser caerulescens
XC452575,Snow Goose,XC452575.mp3,Anser,caerulescens,Anser caerulescens
XC458802,Snow Goose,XC458802.mp3,Anser,caerulescens,Anser caerulescens
XC452580,Snow Goose,XC452580.mp3,Anser,caerulescens,Anser caerulescens
XC220925,Snow Goose,XC220925.mp3,Anser,caerulescens,Anser caerulescens
XC452574,Snow Goose,XC452574.mp3,Anser,caerulescens,Anser caerulescens
XC458918,Snow Goose,XC458918.mp3,Anser,caerulescens,Anser caerulescens
XC143614,Snow Goose,XC143614.mp3,Anser,caerulescens,Anser caerulescens
XC452071,Snow Goose,XC452071.mp3,Anser,caerulescens,Anser caerulescens
XC220927,Snow Goose,XC220927.mp3,Anser,caerulescens,Anser caerulescens
XC143616,Snow Goose,XC143616.mp3,Anser,caerulescens,Anser caerulescens
XC452581,Snow Goose,XC452581.mp3,Anser,caerulescens,Anser caerulescens
XC143622,Snow Goose,XC143622.mp3,Anser,caerulescens,Anser caerulescens
XC458783,Snow Goose,XC458783.mp3,Anser,caerulescens,Anser caerulescens
XC458916,Snow Goose,XC458916.mp3,Anser,caerulescens,Anser caerulescens
XC167610,Snow Goose,XC167610.mp3,Anser,caerulescens,Anser caerulescens
XC452073,Snow Goose,XC452073.mp3,Anser,caerulescens,Anser caerulescens
XC452577,Snow Goose,XC452577.mp3,Anser,caerulescens,Anser caerulescens
XC452074,Snow Goose,XC452074.mp3,Anser,caerulescens,Anser caerulescens
XC143621,Snow Goose,XC143621.mp3,Anser,caerulescens,Anser caerulescens
XC450845,Snow Goose,XC450845.mp3,Anser,caerulescens,Anser caerulescens
XC29368,Snow Goose,XC29368.mp3,Anser,caerulescens,Anser caerulescens
XC143620,Snow Goose,XC143620.mp3,Anser,caerulescens,Anser caerulescens
XC458915,Snow Goose,XC458915.mp3,Anser,caerulescens,Anser caerulescens
XC121402,Snow Goose,XC121402.mp3,Anser,caerulescens,Anser caerulescens
XC458914,Snow Goose,XC458914.mp3,Anser,caerulescens,Anser caerulescens
XC143615,Snow Goose,XC143615.mp3,Anser,caerulescens,Anser caerulescens
XC297482,Song Sparrow,XC297482.mp3,Melospiza,melodia,Melospiza melodia
XC417336,Song Sparrow,XC417336.mp3,Melospiza,melodia,Melospiza melodia
XC99569,Song Sparrow,XC99569.mp3,Melospiza,melodia,Melospiza melodia
XC486576,Song Sparrow,XC486576.mp3,Melospiza,melodia,Melospiza melodia
XC187315,Song Sparrow,XC187315.mp3,Melospiza,melodia,Melospiza melodia
XC176542,Song Sparrow,XC176542.mp3,Melospiza,melodia,Melospiza melodia
XC283600,Song Sparrow,XC283600.mp3,Melospiza,melodia,Melospiza melodia
XC289020,Song Sparrow,XC289020.mp3,Melospiza,melodia,Melospiza melodia
XC453102,Song Sparrow,XC453102.mp3,Melospiza,melodia,Melospiza melodia
XC70737,Song Sparrow,XC70737.mp3,Melospiza,melodia,Melospiza melodia
XC263148,Song Sparrow,XC263148.mp3,Melospiza,melodia,Melospiza melodia
XC317085,Song Sparrow,XC317085.mp3,Melospiza,melodia,Melospiza melodia
XC283691,Song Sparrow,XC283691.mp3,Melospiza,melodia,Melospiza melodia
XC201421,Song Sparrow,XC201421.mp3,Melospiza,melodia,Melospiza melodia
XC486572,Song Sparrow,XC486572.mp3,Melospiza,melodia,Melospiza melodia
XC348978,Song Sparrow,XC348978.mp3,Melospiza,melodia,Melospiza melodia
XC201400,Song Sparrow,XC201400.mp3,Melospiza,melodia,Melospiza melodia
XC368073,Song Sparrow,XC368073.mp3,Melospiza,melodia,Melospiza melodia
XC70736,Song Sparrow,XC70736.mp3,Melospiza,melodia,Melospiza melodia
XC283601,Song Sparrow,XC283601.mp3,Melospiza,melodia,Melospiza melodia
XC374048,Song Sparrow,XC374048.mp3,Melospiza,melodia,Melospiza melodia
XC79791,Song Sparrow,XC79791.mp3,Melospiza,melodia,Melospiza melodia
XC408093,Song Sparrow,XC408093.mp3,Melospiza,melodia,Melospiza melodia
XC121701,Song Sparrow,XC121701.mp3,Melospiza,melodia,Melospiza melodia
XC369683,Song Sparrow,XC369683.mp3,Melospiza,melodia,Melospiza melodia
XC408092,Song Sparrow,XC408092.mp3,Melospiza,melodia,Melospiza melodia
XC434349,Song Sparrow,XC434349.mp3,Melospiza,melodia,Melospiza melodia
XC444722,Song Sparrow,XC444722.mp3,Melospiza,melodia,Melospiza melodia
XC225618,Song Sparrow,XC225618.mp3,Melospiza,melodia,Melospiza melodia
XC225617,Song Sparrow,XC225617.mp3,Melospiza,melodia,Melospiza melodia
XC320169,Spotted Owl,XC320169.mp3,Strix,occidentalis,Strix occidentalis
XC370058,Spotted Owl,XC370058.mp3,Strix,occidentalis,Strix occidentalis
XC105586,Spotted Owl,XC105586.mp3,Strix,occidentalis,Strix occidentalis
XC295473,Spotted Owl,XC295473.mp3,Strix,occidentalis,Strix occidentalis
XC295474,Spotted Owl,XC295474.mp3,Strix,occidentalis,Strix occidentalis
XC206047,Spotted Owl,XC206047.mp3,Strix,occidentalis,Strix occidentalis
XC105583,Spotted Owl,XC105583.mp3,Strix,occidentalis,Strix occidentalis
XC214275,Spotted Owl,XC214275.mp3,Strix,occidentalis,Strix occidentalis
XC105643,Spotted Owl,XC105643.mp3,Strix,occidentalis,Strix occidentalis
XC105640,Spotted Owl,XC105640.mp3,Strix,occidentalis,Strix occidentalis
XC105589,Spotted Owl,XC105589.mp3,Strix,occidentalis,Strix occidentalis
XC383309,Spotted Owl,XC383309.mp3,Strix,occidentalis,Strix occidentalis
XC194444,Spotted Owl,XC194444.mp3,Strix,occidentalis,Strix occidentalis
XC152206,Spotted Owl,XC152206.mp3,Strix,occidentalis,Strix occidentalis
XC214273,Spotted Owl,XC214273.mp3,Strix,occidentalis,Strix occidentalis
XC282398,Spotted Owl,XC282398.mp3,Strix,occidentalis,Strix occidentalis
XC105642,Spotted Owl,XC105642.mp3,Strix,occidentalis,Strix occidentalis
XC214276,Spotted Owl,XC214276.mp3,Strix,occidentalis,Strix occidentalis
XC194441,Spotted Owl,XC194441.mp3,Strix,occidentalis,Strix occidentalis
XC200042,Spotted Owl,XC200042.mp3,Strix,occidentalis,Strix occidentalis
XC194442,Spotted Owl,XC194442.mp3,Strix,occidentalis,Strix occidentalis
XC214271,Spotted Owl,XC214271.mp3,Strix,occidentalis,Strix occidentalis
XC422490,Spotted Owl,XC422490.mp3,Strix,occidentalis,Strix occidentalis
XC429073,Spotted Owl,XC429073.mp3,Strix,occidentalis,Strix occidentalis
XC383310,Spotted Owl,XC383310.mp3,Strix,occidentalis,Strix occidentalis
XC105925,Spotted Owl,XC105925.mp3,Strix,occidentalis,Strix occidentalis
XC200043,Spotted Owl,XC200043.mp3,Strix,occidentalis,Strix occidentalis
XC105926,Spotted Owl,XC105926.mp3,Strix,occidentalis,Strix occidentalis
XC194443,Spotted Owl,XC194443.mp3,Strix,occidentalis,Strix occidentalis
XC383312,Spotted Owl,XC383312.mp3,Strix,occidentalis,Strix occidentalis
XC138285,Spotted Towhee,XC138285.mp3,Pipilo,maculatus,Pipilo maculatus
XC289050,Spotted Towhee,XC289050.mp3,Pipilo,maculatus,Pipilo maculatus
XC325379,Spotted Towhee,XC325379.mp3,Pipilo,maculatus,Pipilo maculatus
XC307090,Spotted Towhee,XC307090.mp3,Pipilo,maculatus,Pipilo maculatus
XC109662,Spotted Towhee,XC109662.mp3,Pipilo,maculatus,Pipilo maculatus
XC127004,Spotted Towhee,XC127004.mp3,Pipilo,maculatus,Pipilo maculatus
XC305616,Spotted Towhee,XC305616.mp3,Pipilo,maculatus,Pipilo maculatus
XC127006,Spotted Towhee,XC127006.mp3,Pipilo,maculatus,Pipilo maculatus
XC195846,Spotted Towhee,XC195846.mp3,Pipilo,maculatus,Pipilo maculatus
XC408474,Spotted Towhee,XC408474.mp3,Pipilo,maculatus,Pipilo maculatus
XC126641,Spotted Towhee,XC126641.mp3,Pipilo,maculatus,Pipilo maculatus
XC126646,Spotted Towhee,XC126646.mp3,Pipilo,maculatus,Pipilo maculatus
XC297471,Spotted Towhee,XC297471.mp3,Pipilo,maculatus,Pipilo maculatus
XC126629,Spotted Towhee,XC126629.mp3,Pipilo,maculatus,Pipilo maculatus
XC131543,Spotted Towhee,XC131543.mp3,Pipilo,maculatus,Pipilo maculatus
XC126631,Spotted Towhee,XC126631.mp3,Pipilo,maculatus,Pipilo maculatus
XC481125,Spotted Towhee,XC481125.mp3,Pipilo,maculatus,Pipilo maculatus
XC187305,Spotted Towhee,XC187305.mp3,Pipilo,maculatus,Pipilo maculatus
XC368918,Spotted Towhee,XC368918.mp3,Pipilo,maculatus,Pipilo maculatus
XC185920,Spotted Towhee,XC185920.mp3,Pipilo,maculatus,Pipilo maculatus
XC252447,Spotted Towhee,XC252447.mp3,Pipilo,maculatus,Pipilo maculatus
XC306729,Spotted Towhee,XC306729.mp3,Pipilo,maculatus,Pipilo maculatus
XC412803,Spotted Towhee,XC412803.mp3,Pipilo,maculatus,Pipilo maculatus
XC184233,Spotted Towhee,XC184233.mp3,Pipilo,maculatus,Pipilo maculatus
XC126660,Spotted Towhee,XC126660.mp3,Pipilo,maculatus,Pipilo maculatus
XC100251,Spotted Towhee,XC100251.mp3,Pipilo,maculatus,Pipilo maculatus
XC325259,Spotted Towhee,XC325259.mp3,Pipilo,maculatus,Pipilo maculatus
XC89392,Spotted Towhee,XC89392.mp3,Pipilo,maculatus,Pipilo maculatus
XC297450,Spotted Towhee,XC297450.mp3,Pipilo,maculatus,Pipilo maculatus
XC100479,Spotted Towhee,XC100479.mp3,Pipilo,maculatus,Pipilo maculatus
XC165047,Steller's Jay,XC165047.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC269699,Steller's Jay,XC269699.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC110259,Steller's Jay,XC110259.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC212942,Steller's Jay,XC212942.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC29360,Steller's Jay,XC29360.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC390093,Steller's Jay,XC390093.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC109654,Steller's Jay,XC109654.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC145561,Steller's Jay,XC145561.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC404506,Steller's Jay,XC404506.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC12142,Steller's Jay,XC12142.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC154720,Steller's Jay,XC154720.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC131548,Steller's Jay,XC131548.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC131541,Steller's Jay,XC131541.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC390196,Steller's Jay,XC390196.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC76979,Steller's Jay,XC76979.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC292470,Steller's Jay,XC292470.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC302312,Steller's Jay,XC302312.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC390091,Steller's Jay,XC390091.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC302311,Steller's Jay,XC302311.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC110262,Steller's Jay,XC110262.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC356717,Steller's Jay,XC356717.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC297436,Steller's Jay,XC297436.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC110261,Steller's Jay,XC110261.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC302314,Steller's Jay,XC302314.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC302307,Steller's Jay,XC302307.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC408649,Steller's Jay,XC408649.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC167134,Steller's Jay,XC167134.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC356716,Steller's Jay,XC356716.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC475247,Steller's Jay,XC475247.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC406987,Steller's Jay,XC406987.mp3,Cyanocitta,stelleri,Cyanocitta stelleri
XC413794,Swainson's Thrush,XC413794.mp3,Catharus,ustulatus,Catharus ustulatus
XC283700,Swainson's Thrush,XC283700.mp3,Catharus,ustulatus,Catharus ustulatus
XC480063,Swainson's Thrush,XC480063.mp3,Catharus,ustulatus,Catharus ustulatus
XC418636,Swainson's Thrush,XC418636.mp3,Catharus,ustulatus,Catharus ustulatus
XC79793,Swainson's Thrush,XC79793.mp3,Catharus,ustulatus,Catharus ustulatus
XC144874,Swainson's Thrush,XC144874.mp3,Catharus,ustulatus,Catharus ustulatus
XC177893,Swainson's Thrush,XC177893.mp3,Catharus,ustulatus,Catharus ustulatus
XC446634,Swainson's Thrush,XC446634.mp3,Catharus,ustulatus,Catharus ustulatus
XC482843,Swainson's Thrush,XC482843.mp3,Catharus,ustulatus,Catharus ustulatus
XC105738,Swainson's Thrush,XC105738.mp3,Catharus,ustulatus,Catharus ustulatus
XC177886,Swainson's Thrush,XC177886.mp3,Catharus,ustulatus,Catharus ustulatus
XC480069,Swainson's Thrush,XC480069.mp3,Catharus,ustulatus,Catharus ustulatus
XC177885,Swainson's Thrush,XC177885.mp3,Catharus,ustulatus,Catharus ustulatus
XC184235,Swainson's Thrush,XC184235.mp3,Catharus,ustulatus,Catharus ustulatus
XC211332,Swainson's Thrush,XC211332.mp3,Catharus,ustulatus,Catharus ustulatus
XC277530,Swainson's Thrush,XC277530.mp3,Catharus,ustulatus,Catharus ustulatus
XC211333,Swainson's Thrush,XC211333.mp3,Catharus,ustulatus,Catharus ustulatus
XC125243,Swainson's Thrush,XC125243.mp3,Catharus,ustulatus,Catharus ustulatus
XC104708,Swainson's Thrush,XC104708.mp3,Catharus,ustulatus,Catharus ustulatus
XC477772,Swainson's Thrush,XC477772.mp3,Catharus,ustulatus,Catharus ustulatus
XC188391,Swainson's Thrush,XC188391.mp3,Catharus,ustulatus,Catharus ustulatus
XC184358,Swainson's Thrush,XC184358.mp3,Catharus,ustulatus,Catharus ustulatus
XC184357,Swainson's Thrush,XC184357.mp3,Catharus,ustulatus,Catharus ustulatus
XC351976,Swainson's Thrush,XC351976.mp3,Catharus,ustulatus,Catharus ustulatus
XC482842,Swainson's Thrush,XC482842.mp3,Catharus,ustulatus,Catharus ustulatus
XC480040,Swainson's Thrush,XC480040.mp3,Catharus,ustulatus,Catharus ustulatus
XC377686,Swainson's Thrush,XC377686.mp3,Catharus,ustulatus,Catharus ustulatus
XC184356,Swainson's Thrush,XC184356.mp3,Catharus,ustulatus,Catharus ustulatus
XC325243,Swainson's Thrush,XC325243.mp3,Catharus,ustulatus,Catharus ustulatus
XC480064,Swainson's Thrush,XC480064.mp3,Catharus,ustulatus,Catharus ustulatus
XC322258,Thick-billed Fox Sparrow,XC322258.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC322257,Thick-billed Fox Sparrow,XC322257.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC58545,Thick-billed Fox Sparrow,XC58545.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC233191,Thick-billed Fox Sparrow,XC233191.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC104702,Thick-billed Fox Sparrow,XC104702.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC291012,Thick-billed Fox Sparrow,XC291012.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC210790,Thick-billed Fox Sparrow,XC210790.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC104703,Thick-billed Fox Sparrow,XC104703.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC378270,Thick-billed Fox Sparrow,XC378270.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC210793,Thick-billed Fox Sparrow,XC210793.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC289067,Thick-billed Fox Sparrow,XC289067.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC67158,Thick-billed Fox Sparrow,XC67158.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC408303,Thick-billed Fox Sparrow,XC408303.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC125395,Thick-billed Fox Sparrow,XC125395.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC125218,Thick-billed Fox Sparrow,XC125218.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC125206,Thick-billed Fox Sparrow,XC125206.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC125409,Thick-billed Fox Sparrow,XC125409.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC125396,Thick-billed Fox Sparrow,XC125396.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC422422,Thick-billed Fox Sparrow,XC422422.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC333628,Thick-billed Fox Sparrow,XC333628.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC58738,Thick-billed Fox Sparrow,XC58738.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC131542,Thick-billed Fox Sparrow,XC131542.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC58542,Thick-billed Fox Sparrow,XC58542.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC142027,Thick-billed Fox Sparrow,XC142027.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC390192,Thick-billed Fox Sparrow,XC390192.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC125227,Thick-billed Fox Sparrow,XC125227.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC103054,Thick-billed Fox Sparrow,XC103054.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC102955,Thick-billed Fox Sparrow,XC102955.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC208593,Thick-billed Fox Sparrow,XC208593.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC149588,Thick-billed Fox Sparrow,XC149588.mp3,Passerella,megarhyncha,Passerella megarhyncha
XC247705,Tricolored Blackbird,XC247705.mp3,Agelaius,tricolor,Agelaius tricolor
